sentence,label,label_id
"Some advantage may be obtained by her as the head of the Latin race, but wherever there are women and luxury there will French trade flourish, and further, in machinery of many kinds France, if equalled by any other nation for excellence, is equalled by England alone.",passive,0
"The great bulk must be wiped away by means of a camel ’ S-Hair pencil, slightly Wetted between the lips, any remaining Stickiness being removed with a bit of blotting paper which has been slightly Damped.",passive,0
It was called forth by a report of a lecture in Montreal where I had addressed the Canadian club.,passive,0
"Practically all of the others have been operated by passionate enthusiasts, often extremely ignorant and always narrow and Humorless.",passive,0
"A little below this place the Tyne is joined by a muddy little Brook, known as Hedwin streams.",passive,0
The exhibit was carefully studied by students of sociology generally as it is recognized that the state of New York speaks with a voice of authority upon questions of this nature.,passive,0
"His Philanthropy was not learned by the Royal road of tracts, and platform speeches, and monthly magazines.",passive,0
"Here the conversation was interrupted by the entrance of Chevalier Galban, who appeared in the doorway humming a ballet air.",passive,0
"Worst of all, one or two of the wounded ones were shot by the Boers.",passive,0
"Where this cannot be done by the cession of territory, it can no doubt be done by the neutralization of direct rights of way under the general guarantee which will assure the peace itself.",passive,0
They have been translated into German by Mr Otto.,passive,0
The “ true merit of a knight is correctly stated by the Troubadour Arnaud de Marveil . ”,passive,0
"Some of his Mss . were bought by Ussher, and are at Trinity college, Dublin, and a few were bought by cotton.",passive,0
"The bride was given away by her uncle, the duke of Saxe-Coburg and Gotha, but the young Prince of Wales acted as master of the House during the quiet week which preceded the ceremony.",passive,0
"The Privation is not only felt by the visitor but also by the farmer, who has a right to send out his sheep and cattle upon the Moor in summer, and in times of drought looks to this upland as his salvation.",passive,0
"The room beneath had been occupied by don Juan, but since his departure it was appropriated by Gonsalvo, who liked solitude, and took advantage of his improved health to escape from the Ground-Floor, to which his Infirmities had long confined him.",passive,0
"Prior to this, Mr. F. Norris ’ shop was visited by some sheep.",passive,0
"It is fronted by a graveyard, whose two sides gradually converge towards a little iron Gateway at the entrance.",passive,0
"This castle is well described by Mr Weld, in his excellent survey of Roscommon, as being built nearly in the form of the letter P, the tail of the letter being short in proportion, and occupied by a spacious apartment for Banqueting or assembly.",passive,0
"The institution is supported by the interest on £2,800,000, funded property, the rental of estates in the North of England, and a national grant.",passive,0
"“ January 10th, 1808, that excellent man, that eminent Christian and Minister, Rev . Cornelius winter, was removed by death to his eternal home.",passive,0
"They were all inspired, to a greater or less extent, by the ideals of Abraham, Moses, and the great Reformer-Prophets.",passive,0
"The rebellion mentioned in my former letters is entirely quelled, by the defeat and capture of the Indian chief at the head of it, and his principal officers, Cannon, treasure, & C. & C.",passive,0
"This has been argued again and again by the veteran naturalist Wallace, whose right to speak on the subject no one is likely to dispute.",passive,0
